Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2013","2013","","206","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2014","2014","","128","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2015","2015","","109","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2016","2016","","63","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2017","2017","","112","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2018","2018","","133","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2019","2019","","75","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2020","2020","","160","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2021","2021","","200","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","02211","Raw milk of cattle","2022","2022","","231","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2012","2012","1000 USD","313465","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2013","2013","1000 USD","394642","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2014","2014","1000 USD","420212","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2015","2015","1000 USD","237806","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2016","2016","1000 USD","216748","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2017","2017","1000 USD","258096","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2018","2018","1000 USD","229418","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2019","2019","1000 USD","245328","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2020","2020","1000 USD","275090","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2021","2021","1000 USD","313548","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22212","Skim milk and whey powder","2022","2022","1000 USD","395547","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2012","2012","1000 USD","241784","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2013","2013","1000 USD","224046","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2014","2014","1000 USD","229058","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2015","2015","1000 USD","268368","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2016","2016","1000 USD","340018","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2017","2017","1000 USD","452474","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2018","2018","1000 USD","519702","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2019","2019","1000 USD","629025","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2020","2020","1000 USD","649074","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2021","2021","1000 USD","585674","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22212","Skim milk and whey powder","2022","2022","1000 USD","613916","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2012","2012","","97","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2013","2013","","113","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2014","2014","","124","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2015","2015","","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2016","2016","","95","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2017","2017","","150","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2018","2018","","153","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2019","2019","","198","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2020","2020","","229","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2021","2021","","236","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2022","2022","","312","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2012","2012","","108","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2013","2013","","135","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2014","2014","","144","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2015","2015","","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2016","2016","","74","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2017","2017","","89","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2018","2018","","79","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2019","2019","","84","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2020","2020","","94","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2021","2021","","108","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22212","Skim milk and whey powder","2022","2022","","136","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2012","2012","","87","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2013","2013","","80","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2014","2014","","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2015","2015","","96","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2016","2016","","122","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2017","2017","","162","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2018","2018","","186","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2019","2019","","225","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2020","2020","","233","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2021","2021","","210","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22212","Skim milk and whey powder","2022","2022","","220","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2012","2012","1000 USD","2050","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2013","2013","1000 USD","3615","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2014","2014","1000 USD","2750","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2015","2015","1000 USD","2272","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2016","2016","1000 USD","1984","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2017","2017","1000 USD","3178","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2018","2018","1000 USD","2747","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2019","2019","1000 USD","4167","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2020","2020","1000 USD","3383","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2021","2021","1000 USD","5200","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22221.02","Skim milk, evaporated","2022","2022","1000 USD","3670","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2012","2012","1000 USD","2351","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2013","2013","1000 USD","2688","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2014","2014","1000 USD","2493","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2015","2015","1000 USD","2305","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2016","2016","1000 USD","2250","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2017","2017","1000 USD","1367","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2018","2018","1000 USD","2935","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2019","2019","1000 USD","8152","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2020","2020","1000 USD","1723","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2021","2021","1000 USD","887","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22221.02","Skim milk, evaporated","2022","2022","1000 USD","2291","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2012","2012","","87","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2013","2013","","176","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2014","2014","","124","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2015","2015","","95","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2016","2016","","81","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2017","2017","","79","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2018","2018","","146","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2019","2019","","616","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2020","2020","","106","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2021","2021","","84","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2022","2022","","152","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2012","2012","","88","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2013","2013","","155","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2014","2014","","118","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2015","2015","","97","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2016","2016","","85","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2017","2017","","136","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2018","2018","","118","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2019","2019","","178","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2020","2020","","145","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2021","2021","","223","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2022","2022","","157","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2012","2012","","100","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2013","2013","","114","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2014","2014","","106","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2015","2015","","98","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2016","2016","","96","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2017","2017","","58","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2018","2018","","125","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2019","2019","","347","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2020","2020","","73","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2021","2021","","38","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22221.02","Skim milk, evaporated","2022","2022","","98","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2012","2012","1000 USD","138264","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2013","2013","1000 USD","172274","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2014","2014","1000 USD","150961","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2015","2015","1000 USD","119314","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2016","2016","1000 USD","91602","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2017","2017","1000 USD","80748","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2018","2018","1000 USD","86748","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2019","2019","1000 USD","86963","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2020","2020","1000 USD","85064","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2021","2021","1000 USD","102555","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22130.02","Whey, dry","2022","2022","1000 USD","118950","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2012","2012","1000 USD","116478","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2013","2013","1000 USD","106057","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2014","2014","1000 USD","100012","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2015","2015","1000 USD","122740","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2016","2016","1000 USD","131200","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2017","2017","1000 USD","170927","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2018","2018","1000 USD","182314","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2019","2019","1000 USD","232481","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2020","2020","1000 USD","245359","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2021","2021","1000 USD","282428","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22130.02","Whey, dry","2022","2022","1000 USD","278660","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2012","2012","","116","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2013","2013","","131","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2014","2014","","108","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2015","2015","","105","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2016","2016","","86","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2017","2017","","99","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2018","2018","","114","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2019","2019","","145","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2020","2020","","150","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2021","2021","","208","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22130.02","Whey, dry","2022","2022","","238","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2012","2012","","115","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2013","2013","","143","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2014","2014","","125","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2015","2015","","99","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2016","2016","","76","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2017","2017","","67","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2018","2018","","72","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2019","2019","","72","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2020","2020","","71","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2021","2021","","85","E","Estimated value"
"TI","Trade Indices","372","Ireland","494","Export Unit/Value Index (2014-2016 = 100)","22130.02","Whey, dry","2022","2022","","99","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2012","2012","","99","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2013","2013","","90","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2014","2014","","85","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2015","2015","","104","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2016","2016","","111","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2017","2017","","145","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2018","2018","","155","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2019","2019","","197","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2020","2020","","208","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2021","2021","","239","E","Estimated value"
"TI","Trade Indices","372","Ireland","495","Export Quantity Index (2014-2016 = 100)","22130.02","Whey, dry","2022","2022","","236","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2012","2012","1000 USD","17969","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2013","2013","1000 USD","22401","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2014","2014","1000 USD","30023","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2015","2015","1000 USD","25031","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2016","2016","1000 USD","23435","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2017","2017","1000 USD","23797","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2018","2018","1000 USD","24723","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2019","2019","1000 USD","20014","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2020","2020","1000 USD","19440","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2021","2021","1000 USD","20951","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","22230.01","Yoghurt","2022","2022","1000 USD","19768","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2012","2012","1000 USD","30946","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2013","2013","1000 USD","30612","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2014","2014","1000 USD","20973","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2015","2015","1000 USD","22100","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2016","2016","1000 USD","33985","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2017","2017","1000 USD","34924","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2018","2018","1000 USD","29802","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2019","2019","1000 USD","24560","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2020","2020","1000 USD","17908","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2021","2021","1000 USD","20081","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","22230.01","Yoghurt","2022","2022","1000 USD","18167","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22230.01","Yoghurt","2012","2012","","84","E","Estimated value"
"TI","Trade Indices","372","Ireland","492","Export Value Index (2014-2016 = 100)","22230.01","Yoghurt","2013","2013","","104","E","Estimated value"
